Latitude,Longitude
39.8621237300,3.1216570000
39.8621440000,3.1216892000
39.8621329000,3.1216917000
39.8621241000,3.1216945000
39.8620899300,3.1216479000
39.8621202000,3.1216961000
39.8621146000,3.1216979000
39.8621062000,3.1217014000
39.8620973000,3.1217049000
39.8620640700,3.1216487700
39.8620883000,3.1217072000
39.8620794000,3.1217104000
39.8619826000,3.1214859000
39.8620334400,3.1216462400
39.8620537000,3.1216955000
39.8620525000,3.1216919000
39.8620452000,3.1216938000
39.8619993200,3.1216444400
39.8620420000,3.1216946000
39.8620373000,3.1216953000
39.8620298000,3.1216976000
39.8620212000,3.1217003000
39.8619609500,3.1216400300
39.8620118000,3.1217013000
39.8620027000,3.1217039000
39.8619936000,3.1217062000
39.8619170100,3.1216339300
39.8619832000,3.1217072000
39.8619738000,3.1217081000
39.8618839900,3.1216344000
39.8619682000,3.1217087000
39.8619626000,3.1217081000
39.8619533000,3.1217087000
39.8619911000,3.1215320000
39.8619439000,3.1217071000
39.8619242000,3.1216975000
39.8618439900,3.1216362700
39.8619245000,3.1216926000
39.8619180000,3.1216925000
39.8619101000,3.1216930000
39.8618099700,3.1216424200
39.8619017000,3.1216929000
39.8618935000,3.1216929000
39.8618030200,3.1216502800
39.8618868000,3.1216923000
39.8618743000,3.1216916000
39.8618651000,3.1216913000
39.8617911800,3.1216555200
39.8618542000,3.1216895000
39.8618451000,3.1216891000
39.8618357000,3.1216890000
39.8617647700,3.1216598100
39.8618254000,3.1216882000
39.8616904000,3.1215518000
39.8618159000,3.1216875000
39.8617396500,3.1216622500
39.8618082000,3.1216865000
39.8617948000,3.1216860000
39.8617857000,3.1216863000
39.8616986100,3.1216699600
39.8617811000,3.1216865000
39.8617743000,3.1216864000
39.8617646000,3.1216868000
39.8617550000,3.1216868000
39.8616575100,3.1216736100
39.8617443000,3.1216865000
39.8617343000,3.1216864000
39.8616175600,3.1216728900
39.8617255000,3.1216864000
39.8617111000,3.1216865000
39.8617015000,3.1216865000
39.8615802600,3.1216814500
39.8616970000,3.1216866000
39.8616807000,3.1216888000
39.8616658000,3.1216905000
39.8612216000,3.1214958000
39.8616224000,3.1216902000
39.8615444800,3.1216911600
39.8616197000,3.1216906000
39.8616116000,3.1216914000
39.8615295100,3.1217008400
39.8616048000,3.1216925000
39.8615931000,3.1216939000
39.8615840000,3.1216944000
39.8615196500,3.1217041500
39.8615800000,3.1216945000
39.8615738000,3.1216949000
39.8615643000,3.1216947000
39.8615550000,3.1216941000
39.8614945000,3.1217081300
39.8615449000,3.1216940000
39.8615352000,3.1216936000
39.8614691000,3.1217104900
39.8615279000,3.1216938000
39.8615148000,3.1216937000
39.8610796000,3.1215128000
39.8615081000,3.1216938000
39.8614891000,3.1216925000
39.8614340600,3.1217119900
39.8614921000,3.1216927000
39.8614887000,3.1216930000
39.8614821000,3.1216929000
39.8614744000,3.1216928000
39.8614067000,3.1217171600
39.8614652000,3.1216934000
39.8614564000,3.1216936000
39.8613716700,3.1217231600
39.8614501000,3.1216938000
39.8614377000,3.1216947000
39.8614288000,3.1216950000
39.8613422300,3.1217286300
39.8614190000,3.1216956000
39.8614103000,3.1216957000
39.8614009000,3.1216956000
39.8613185200,3.1217310900
39.8613842000,3.1216989000
39.8613734000,3.1216994000
39.8609067000,3.1219761000
39.8612899800,3.1217338300
39.8613467000,3.1217002000
39.8613407000,3.1217064000
39.8613332000,3.1217074000
39.8612624500,3.1217377400
39.8613201000,3.1217119000
39.8613104000,3.1217133000
39.8613013000,3.1217141000
39.8612362200,3.1217441100
39.8612896000,3.1217183000
39.8612788000,3.1217208000
39.8612073900,3.1217444800
39.8612723000,3.1217222000
39.8612562000,3.1217275000
39.8612464000,3.1217289000
39.8611742000,3.1217470500
39.8612329000,3.1217321000
39.8612228000,3.1217335000
39.8607971000,3.1221536000
39.8612158000,3.1217352000
39.8611556300,3.1217471700
39.8611993000,3.1217357000
39.8611943000,3.1217377000
39.8611875000,3.1217387000
39.8611232900,3.1217471500
39.8611829000,3.1217395000
39.8611681000,3.1217427000
39.8611590000,3.1217448000
39.8610958200,3.1217520800
39.8611464000,3.1217475000
39.8611373000,3.1217499000
39.8611278000,3.1217519000
39.8610689500,3.1217572500
39.8611162000,3.1217543000
39.8611067000,3.1217560000
39.8610498700,3.1217731600
39.8611015000,3.1217571000
39.8610949000,3.1217590000
39.8610848000,3.1217616000
39.8608050000,3.1220392000
39.8610754000,3.1217644000
39.8610429200,3.1217953300
39.8610655000,3.1217692000
39.8610605000,3.1217715000
39.8610534000,3.1217745000
39.8610450000,3.1217773000
39.8610282900,3.1218065900
39.8610351000,3.1217827000
39.8610257000,3.1217870000
39.8610080500,3.1218122400
39.8610210000,3.1217908000
39.8610160000,3.1217937000
39.8610071000,3.1217985000
39.8609988000,3.1218027000
39.8609956900,3.1218285400
39.8609905000,3.1218097000
39.8609819000,3.1218145000
39.8609794700,3.1218354900
39.8609732000,3.1218187000
39.8609647000,3.1218241000
39.8609562000,3.1218287000
39.8608602000,3.1218616000
39.8609650700,3.1218441800
39.8609438000,3.1218380000
39.8609449000,3.1218379000
39.8609388000,3.1218413000
39.8609317000,3.1218453000
39.8609614800,3.1218601000
39.8609259000,3.1218519000
39.8609189000,3.1218574000
39.8609557500,3.1218761000
39.8609113000,3.1218632000
39.8609058000,3.1218709000
39.8608997000,3.1218775000
39.8609362900,3.1218952300
39.8608981000,3.1218834000
39.8608960000,3.1218876000
39.8608894000,3.1218944000
39.8608822000,3.1219007000
39.8609228200,3.1219099700
39.8608768000,3.1219088000
39.8608708000,3.1219162000
39.8607920000,3.1221476000
39.8608683000,3.1219220000
39.8609053100,3.1219225400
39.8608567000,3.1219460000
39.8608550000,3.1219496000
39.8608501000,3.1219556000
39.8608859100,3.1219368800
39.8608480000,3.1219582000
39.8608452000,3.1219616000
39.8608392000,3.1219685000
39.8608328000,3.1219755000
39.8608661700,3.1219505000
39.8608261000,3.1219831000
39.8608198000,3.1219904000
39.8608496200,3.1219634800
39.8608136000,3.1219973000
39.8608078000,3.1220044000
39.8608015000,3.1220119000
39.8608319900,3.1219792300
39.8607984000,3.1220156000
39.8607952000,3.1220193000
39.8607894000,3.1220265000
39.8607985000,3.1221141000
39.8607826000,3.1220361000
39.8608150100,3.1219949000
39.8607758000,3.1220536000
39.8607712000,3.1220597000
39.8607657000,3.1220666000
39.8608036100,3.1220068900
39.8607600000,3.1220739000
39.8607538000,3.1220814000
39.8607924800,3.1220202900
39.8607503000,3.1220856000
39.8607417000,3.1220960000
39.8607356000,3.1221036000
39.8607773800,3.1220340300
39.8607299000,3.1221108000
39.8607242000,3.1221188000
39.8607183000,3.1221270000
39.8607481700,3.1220497000
39.8607126000,3.1221338000
39.8607064000,3.1221422000
39.8607802000,3.1221756000
39.8607225200,3.1220611900
39.8606990000,3.1221651000
39.8607011000,3.1221644000
39.8606973000,3.1221705000
39.8606920000,3.1221776000
39.8606918400,3.1220793100
39.8606852000,3.1221813000
39.8606779000,3.1221878000
39.8606709000,3.1221943000
39.8606680300,3.1220911200
39.8606619000,3.1222007000
39.8606544000,3.1222067000
39.8606422600,3.1221041400
39.8606493000,3.1222108000
39.8606374000,3.1222174000
39.8606301000,3.1222234000
39.8606172700,3.1221203800
39.8606206000,3.1222268000
39.8606138000,3.1222323000
39.8607793000,3.1221652000
39.8606065000,3.1222395000
39.8605879400,3.1221385800
39.8605971000,3.1222431000
39.8605891000,3.1222487000
39.8605814000,3.1222545000
39.8605586700,3.1221584100
39.8605723000,3.1222588000
39.8605640000,3.1222635000
39.8605363100,3.1221752100
39.8605580000,3.1222639000
39.8605527000,3.1222652000
39.8605444000,3.1222699000
39.8605360000,3.1222755000
39.8605184200,3.1221925000
39.8605268000,3.1222796000
39.8605191000,3.1222851000
39.8605112000,3.1222915000
39.8604953100,3.1222072100
39.8604966000,3.1222860000
39.8604850000,3.1222854000
39.8573198000,3.1226134000
39.8604699000,3.1222757000
39.8604705100,3.1222265100
39.8604550000,3.1222684000
39.8604490000,3.1222718000
39.8604424000,3.1222760000
39.8604483800,3.1222539500
39.8604343000,3.1222783000
39.8604267000,3.1222813000
39.8604185000,3.1222852000
39.8604292200,3.1222708000
39.8604106000,3.1222878000
39.8604022000,3.1222916000
39.8604100200,3.1222824400
39.8603969000,3.1222927000
39.8603859000,3.1222966000
39.8603777000,3.1223001000
39.8603804500,3.1222938600
39.8603739000,3.1223017000
39.8603686000,3.1223031000
39.8603601000,3.1223062000
39.8603519000,3.1223098000
39.8573198000,3.1226134000
39.8603532800,3.1223055600
39.8603364000,3.1223149000
39.8603298000,3.1223185000
39.8603329200,3.1223188300
39.8603255000,3.1223208000
39.8603159000,3.1223268000
39.8603080000,3.1223320000
39.8603120800,3.1223367100
39.8602999000,3.1223375000
39.8602920000,3.1223424000
39.8602841000,3.1223472000
39.8602908000,3.1223519600
39.8602764000,3.1223526000
39.8602688000,3.1223568000
39.8602693800,3.1223651500
39.8602626000,3.1223600000
39.8602529000,3.1223662000
39.8602445000,3.1223710000
39.8605399000,3.1223000000
39.8602454200,3.1223805200
39.8602271000,3.1223839000
39.8602236000,3.1223863000
39.8602172000,3.1223899000
39.8602162300,3.1224012400
39.8602095000,3.1223949000
39.8602015000,3.1223994000
39.8601916200,3.1224166500
39.8601955000,3.1224026000
39.8601831000,3.1224100000
39.8601734000,3.1224152000
39.8601740700,3.1224224300
39.8601646000,3.1224208000
39.8601552000,3.1224256000
39.8601469000,3.1224298000
39.8601571900,3.1224337400
39.8601384000,3.1224349000
39.8601294000,3.1224390000
39.8601415700,3.1224477900
39.8605399000,3.1223000000
39.8601235000,3.1224416000
39.8601125000,3.1224492000
39.8601036000,3.1224542000
39.8601269400,3.1224621500
39.8600974000,3.1224613000
39.8600893000,3.1224659000
39.8600805000,3.1224707000
39.8601064300,3.1224773800
39.8600736000,3.1224778000
39.8600662000,3.1224833000
39.8600827300,3.1224927600
39.8600603000,3.1224875000
39.8600514000,3.1224969000
39.8600434000,3.1225036000
39.8600529700,3.1225116200
39.8600361000,3.1225115000
39.8600283000,3.1225179000
39.8600207000,3.1225238000
39.8600259100,3.1225327400
39.8605399000,3.1223000000
39.8600126000,3.1225310000
39.8600046000,3.1225383000
39.8600045300,3.1225510900
39.8599996000,3.1225437000
39.8599897000,3.1225537000
39.8599821000,3.1225615000
39.8599893900,3.1225674100
39.8599749000,3.1225693000
39.8599673000,3.1225773000
39.8599599000,3.1225848000
39.8599698400,3.1225879600
39.8599524000,3.1225929000
39.8599460000,3.1226008000
39.8599587800,3.1226025300
39.8599427000,3.1226058000
39.8599402000,3.1226091000
39.8599337000,3.1226158000
39.8599264000,3.1226227000
39.8599365200,3.1226211800
39.8605399000,3.1223000000
39.8599237000,3.1226264000
39.8599099000,3.1226391000
39.8599070000,3.1226414000
39.8599009000,3.1226466000
39.8599097400,3.1226433200
39.8598944000,3.1226521000
39.8598875000,3.1226584000
39.8598865300,3.1226681200
39.8598825000,3.1226629000
39.8598718000,3.1226718000
39.8598634000,3.1226781000
39.8598701300,3.1226874300
39.8598552000,3.1226848000
39.8598470000,3.1226905000
39.8598392000,3.1226959000
39.8598526500,3.1227082400
39.8598317000,3.1227027000
39.8598246000,3.1227088000
39.8598363300,3.1227248700
39.8598205000,3.1227141000
39.8588836000,3.1241806000
39.8598114000,3.1227233000
39.8598036000,3.1227299000
39.8598323000,3.1227264200
39.8597963000,3.1227358000
39.8597874000,3.1227417000
39.8597800000,3.1227466000
39.8598234600,3.1227335400
39.8597732000,3.1227527000
39.8597662000,3.1227592000
39.8598139600,3.1227425700
39.8597627000,3.1227640000
39.8597538000,3.1227731000
39.8597462000,3.1227800000
39.8598009000,3.1227543200
39.8597401000,3.1227873000
39.8597345000,3.1227937000
39.8597279000,3.1228008000
39.8597837500,3.1227716400
39.8588836000,3.1241806000
39.8597155000,3.1228193000
39.8597137000,3.1228199000
39.8597653800,3.1227882300
39.8597129000,3.1228220000
39.8597117000,3.1228236000
39.8597055000,3.1228289000
39.8596982000,3.1228345000
39.8597390900,3.1228133000
39.8596921000,3.1228401000
39.8596850000,3.1228465000
39.8596780000,3.1228524000
39.8597148300,3.1228328400
39.8596710000,3.1228593000
39.8596650000,3.1228646000
39.8596929200,3.1228521300
39.8596614000,3.1228683000
39.8596589000,3.1228707000
39.8596522000,3.1228759000
39.8596441000,3.1228816000
39.8596597800,3.1228832800
39.8589425000,3.1219865000
39.8596406000,3.1228861000
39.8596244000,3.1228958000
39.8596187000,3.1228989000
39.8596276400,3.1229114100
39.8596125000,3.1229036000
39.8596056000,3.1229080000
39.8595835000,3.1229522300
39.8595998000,3.1229113000
39.8595893000,3.1229194000
39.8595810000,3.1229242000
39.8595504000,3.1229761600
39.8595721000,3.1229318000
39.8595629000,3.1229370000
39.8595542000,3.1229413000
39.8595183100,3.1229955300
39.8595441000,3.1229485000
39.8595364000,3.1229529000
39.8594821200,3.1230183700
39.8595295000,3.1229564000
39.8583867000,3.1231113000
39.8595049000,3.1229716000
39.8595008000,3.1229736000
39.8594675500,3.1230228300
39.8594951000,3.1229790000
39.8594868000,3.1229833000
39.8594789000,3.1229872000
39.8594475300,3.1230313500
39.8594697000,3.1229938000
39.8594612000,3.1229977000
39.8594219300,3.1230439700
39.8594537000,3.1230010000
39.8594416000,3.1230070000
39.8594316000,3.1230112000
39.8593882200,3.1230645500
39.8594265000,3.1230152000
39.8594205000,3.1230189000
39.8594110000,3.1230237000
39.8594018000,3.1230277000
39.8593749400,3.1230769200
39.8513852000,3.1163452000
39.8593929000,3.1230372000
39.8593748000,3.1230424000
39.8593735000,3.1230431000
39.8593673000,3.1230446000
39.8593531400,3.1230881200
39.8593588000,3.1230484000
39.8593503000,3.1230514000
39.8593175600,3.1231019100
39.8593449000,3.1230554000
39.8593396000,3.1230582000
39.8593298000,3.1230619000
39.8593205000,3.1230649000
39.8592875900,3.1231117200
39.8593090000,3.1230708000
39.8592994000,3.1230742000
39.8592630100,3.1231143200
39.8592889000,3.1230772000
39.8592783000,3.1230810000
39.8592681000,3.1230837000
39.8592363200,3.1231174400
39.8592618000,3.1230861000
39.8592566000,3.1230879000
39.8513852000,3.1163452000
39.8592490000,3.1230911000
39.8592308000,3.1230953000
39.8592065000,3.1231261100
39.8592244000,3.1230983000
39.8592159000,3.1231008000
39.8592066000,3.1231035000
39.8591875200,3.1231293500
39.8591965000,3.1231081000
39.8591878000,3.1231116000
39.8591638600,3.1231329500
39.8591821000,3.1231146000
39.8591781000,3.1231165000
39.8591692000,3.1231204000
39.8591606000,3.1231238000
39.8591404400,3.1231375900
39.8591505000,3.1231282000
39.8591415000,3.1231323000
39.8591197900,3.1231442700
39.8591317000,3.1231358000
39.8583159000,3.1229200000
39.8591226000,3.1231402000
39.8591066000,3.1231438000
39.8591066900,3.1231440200
39.8591044000,3.1231445000
39.8590941000,3.1231464000
39.8590860000,3.1231480000
39.8590858300,3.1231470900
39.8590775000,3.1231498000
39.8590689000,3.1231516000
39.8590604500,3.1231529300
39.8590602000,3.1231538000
39.8590515000,3.1231561000
39.8590430000,3.1231585000
39.8590360500,3.1231585900
39.8590382000,3.1231598000
39.8590252000,3.1231633000
39.8590163000,3.1231658000
39.8590122600,3.1231641800
39.8587274000,3.1231327000
39.8590073000,3.1231680000
39.8589970000,3.1231693000
39.8589912300,3.1231694600
39.8589865000,3.1231723000
39.8589776000,3.1231762000
39.8589690000,3.1231818000
39.8589594900,3.1231788500
39.8589641000,3.1231857000
39.8589603000,3.1231890000
39.8589528000,3.1231956000
39.8589462000,3.1232031000
39.8589236700,3.1231995400
39.8589396000,3.1232120000
39.8589342000,3.1232209000
39.8589289000,3.1232314000
39.8589139900,3.1232285400
39.8589247000,3.1232419000
39.8589211000,3.1232526000
39.8588922000,3.1232595800
39.8589192000,3.1232590000
39.8588286000,3.1232554000
39.8589163000,3.1232721000
39.8589044000,3.1232873000
39.8589031000,3.1232885000
39.8588891000,3.1232865200
39.8589017000,3.1232938000
39.8589004000,3.1233035000
39.8588993000,3.1233139000
39.8588851200,3.1233126900
39.8588985000,3.1233251000
39.8588981000,3.1233363000
39.8588803500,3.1233381500
39.8588978000,3.1233432000
39.8588965000,3.1233588000
39.8588952000,3.1233697000
39.8588667000,3.1233709300
39.8588931000,3.1233821000
39.8588916000,3.1233929000
39.8588898000,3.1234044000
39.8588498000,3.1234030300
39.8588997000,3.1233826000
39.8588864000,3.1234141000
39.8588817000,3.1234380000
39.8588331200,3.1234088400
39.8588801000,3.1234415000
39.8588782000,3.1234529000
39.8588771000,3.1234634000
39.8588047100,3.1234347100
39.8588745000,3.1234731000
39.8588727000,3.1234842000
39.8588713000,3.1234949000
39.8587863400,3.1234479000
39.8588686000,3.1235052000
39.8588666000,3.1235155000
39.8587722200,3.1234678100
39.8588636000,3.1235219000
39.8588594000,3.1235338000
39.8588575000,3.1235442000
39.8587526400,3.1234878800
39.8588547000,3.1235475000
39.8588522000,3.1235530000
39.8589002000,3.1234628000
39.8588513000,3.1235619000
39.8588502000,3.1235715000
39.8587356200,3.1235080900
39.8588472000,3.1235811000
39.8588447000,3.1235917000
39.8587190200,3.1235257800
39.8588424000,3.1236021000
39.8588390000,3.1236125000
39.8588362000,3.1236231000
39.8587019700,3.1235477100
39.8588326000,3.1236282000
39.8588300000,3.1236328000
39.8588275000,3.1236430000
39.8588255000,3.1236535000
39.8586850900,3.1235756100
39.8588200000,3.1236634000
39.8588172000,3.1236735000
39.8588143000,3.1236838000
39.8586668800,3.1236043400
39.8586428000,3.1238826000
39.8587996000,3.1236871000
39.8587640000,3.1237266000
39.8587592000,3.1237316000
39.8586488200,3.1236304700
39.8587548000,3.1237354000
39.8587481000,3.1237452000
39.8587434000,3.1237544000
39.8586287200,3.1236592700
39.8587400000,3.1237572000
39.8587362000,3.1237624000
39.8587306000,3.1237715000
39.8587247000,3.1237809000
39.8586105000,3.1236850200
39.8587159000,3.1237885000
39.8587096000,3.1237963000
39.8585905400,3.1237037900
39.8587047000,3.1238021000
39.8586931000,3.1238117000
39.8586860000,3.1238190000
39.8585745300,3.1237199600
39.8588183000,3.1237342000
39.8586690000,3.1238192000
39.8587008000,3.1238368000
39.8587040000,3.1238423000
39.8587027000,3.1238508000
39.8585562500,3.1237394600
39.8586988000,3.1238576000
39.8586952000,3.1238669000
39.8585377800,3.1237544100
39.8586924000,3.1238748000
39.8586852000,3.1238859000
39.8586805000,3.1238949000
39.8585214100,3.1237833800
39.8586763000,3.1238982000
39.8586721000,3.1239030000
39.8586663000,3.1239118000
39.8586610000,3.1239203000
39.8585010800,3.1238151200
39.8586517000,3.1239273000
39.8586456000,3.1239351000
39.8584770200,3.1238369800
39.8586383000,3.1239406000
39.8586099000,3.1239188000
39.8586184000,3.1239379000
39.8586047000,3.1239553000
39.8586022000,3.1239581000
39.8584516400,3.1238760700
39.8585987000,3.1239581000
39.8585947000,3.1239608000
39.8585888000,3.1239677000
39.8585826000,3.1239754000
39.8584250400,3.1239060200
39.8585754000,3.1239830000
39.8585692000,3.1239916000
39.8583991800,3.1239323500
39.8585640000,3.1239980000
39.8585559000,3.1240085000
39.8585496000,3.1240172000
39.8583780200,3.1239562500
39.8585462000,3.1240210000
39.8585425000,3.1240254000
39.8585361000,3.1240341000
39.8585298000,3.1240429000
39.8583587300,3.1239775500
39.8585227000,3.1240518000
39.8585676000,3.1239080000
39.8585020000,3.1240518000
39.8583371300,3.1240069800
39.8585006000,3.1240494000
39.8584948000,3.1240538000
39.8584887000,3.1240604000
39.8583331600,3.1240237700
39.8584857000,3.1240634000
39.8584817000,3.1240670000
39.8584740000,3.1240735000
39.8584668000,3.1240795000
39.8583180500,3.1240447500
39.8584580000,3.1240858000
39.8584503000,3.1240918000
39.8582971400,3.1240687600
39.8584443000,3.1240960000
39.8584341000,3.1241045000
39.8584269000,3.1241115000
39.8582694600,3.1240949600
39.8584239000,3.1241141000
39.8584187000,3.1241184000
39.8585521000,3.1242732000
39.8584543000,3.1241918000
39.8584601000,3.1242015000
39.8582326400,3.1241379500
39.8584578000,3.1242102000
39.8584543000,3.1242183000
39.8582125700,3.1241551100
39.8584506000,3.1242233000
39.8584427000,3.1242334000
39.8584366000,3.1242407000
39.8581958200,3.1241667400
39.8584299000,3.1242471000
39.8584225000,3.1242542000
39.8584157000,3.1242609000
39.8581794700,3.1241829000
39.8584071000,3.1242678000
39.8584001000,3.1242735000
39.8581847700,3.1241818300
39.8583938000,3.1242761000
39.8583893000,3.1242777000
39.8583812000,3.1242828000
39.8583355000,3.1244592000
39.8583608000,3.1243243000
39.8582050500,3.1241645000
39.8583604000,3.1243267000
39.8583535000,3.1243323000
39.8583465000,3.1243384000
39.8582099000,3.1241542300
39.8583382000,3.1243426000
39.8583298000,3.1243480000
39.8582079100,3.1241562800
39.8583242000,3.1243513000
39.8583126000,3.1243597000
39.8583047000,3.1243666000
39.8582113200,3.1241460600
39.8582951000,3.1243717000
39.8582850000,3.1243769000
39.8582758000,3.1243815000
39.8581979600,3.1241506800
39.8582639000,3.1243839000
39.8581770000,3.1245487000
39.8582176000,3.1244387000
39.8581840100,3.1241583700
39.8582146000,3.1244458000
39.8582036000,3.1244530000
39.8581956000,3.1244595000
39.8581710800,3.1241636100
39.8581861000,3.1244619000
39.8581776000,3.1244666000
39.8581524000,3.1241728400
39.8581696000,3.1244675000
39.8581585000,3.1244683000
39.8581501000,3.1244704000
39.8581334300,3.1241803700
39.8581450000,3.1244708000
39.8581309000,3.1244660000
39.8581210000,3.1244639000
39.8581178800,3.1241778000
39.8581104000,3.1244529000
39.8582214000,3.1246460000
39.8580997000,3.1244278000
39.8581123000,3.1245010000
39.8581125000,3.1245102000
39.8580956700,3.1241907700
39.8581038000,3.1245097000
39.8580955000,3.1245084000
39.8580574500,3.1242179800
39.8580912000,3.1245070000
39.8580857000,3.1245011000
39.8580766000,3.1244954000
39.8580672000,3.1244908000
39.8580246100,3.1242346700
39.8580567000,3.1244778000
39.8580469000,3.1244709000
39.8580378000,3.1244645000
39.8579957100,3.1242384800
39.8580272000,3.1244518000
39.8580182000,3.1244419000
39.8579636600,3.1242376500
39.8580115000,3.1244288000
39.8580004000,3.1244081000
39.8582565000,3.1246511000
39.8580000000,3.1244128000
39.8579304500,3.1242345200
39.8580050000,3.1244114000
39.8580014000,3.1244027000
39.8579978000,3.1243934000
39.8579152500,3.1242139900
39.8579935000,3.1243785000
39.8579891000,3.1243636000
39.8579152200,3.1241788500
39.8579852000,3.1243486000
39.8579792000,3.1243259000
39.8579750000,3.1243124000
39.8579088400,3.1241486400
39.8579721000,3.1243013000
39.8579689000,3.1242907000
39.8579639000,3.1242762000
39.8579588000,3.1242628000
39.8579049500,3.1241226400
39.8579547000,3.1242765000
39.8579439000,3.1242190000
39.8579345000,3.1241997000
39.8578956500,3.1240960800
39.8579310000,3.1241904000
39.8579274000,3.1241806000
39.8578931200,3.1240619500
39.8579253000,3.1241741000
39.8579198000,3.1241552000
39.8579164000,3.1241437000
39.8578881000,3.1240300600
39.8579125000,3.1241305000
39.8579093000,3.1241190000
39.8579058000,3.1241072000
39.8578788700,3.1240041200
39.8579021000,3.1240943000
39.8578983000,3.1240811000
39.8578667100,3.1239858000
39.8578960000,3.1240727000
39.8578909000,3.1240536000
39.8578354000,3.1239985000
39.8578835000,3.1240385000
39.8578503900,3.1239666000
39.8578750000,3.1240213000
39.8578699000,3.1240087000
39.8578649000,3.1239965000
39.8578310100,3.1239458100
39.8578598000,3.1239846000
39.8578546000,3.1239729000
39.8578169200,3.1239240600
39.8578516000,3.1239663000
39.8578444000,3.1239509000
39.8578396000,3.1239402000
39.8577987500,3.1239118300
39.8578342000,3.1239292000
39.8578299000,3.1239190000
39.8577850300,3.1238921400
39.8578251000,3.1239079000
39.8578204000,3.1238977000
39.8577264000,3.1238124000
39.8578132000,3.1238858000
39.8577715300,3.1238709500
39.8577916000,3.1238595000
39.8577860000,3.1238503000
39.8577818000,3.1238416000
39.8577641000,3.1238528900
39.8577764000,3.1238305000
39.8577724000,3.1238217000
39.8577559600,3.1238311200
39.8577678000,3.1238114000
39.8577627000,3.1238011000
39.8577582000,3.1237915000
39.8577496400,3.1238143400
39.8577554000,3.1237857000
39.8577482000,3.1237721000
39.8577431000,3.1237623000
39.8577391200,3.1237944200
39.8577376000,3.1237522000
39.8577336000,3.1237422000
39.8576658000,3.1236492000
39.8576995000,3.1236888000
39.8577306000,3.1237730700
39.8576959000,3.1236836000
39.8576922000,3.1236747000
39.8577241800,3.1237510200
39.8576899000,3.1236694000
39.8576845000,3.1236561000
39.8576803000,3.1236464000
39.8577157700,3.1237332500
39.8576756000,3.1236367000
39.8576710000,3.1236266000
39.8576663000,3.1236166000
39.8577055600,3.1237119900
39.8576615000,3.1236060000
39.8576572000,3.1235961000
39.8576547000,3.1235901000
39.8576976000,3.1236958200
39.8576485000,3.1235765000
39.8576403000,3.1236258000
39.8576456000,3.1235698000
39.8576296000,3.1235599000
39.8576909400,3.1236812200
39.8576303000,3.1235642000
39.8576285000,3.1235619000
39.8576243000,3.1235545000
39.8576198000,3.1235460000
39.8576869200,3.1236702800
39.8576157000,3.1235378000
39.8576112000,3.1235289000
39.8576805400,3.1236531300
39.8576084000,3.1235230000
39.8576025000,3.1235103000
39.8575982000,3.1235012000
39.8576770600,3.1236258500
39.8575937000,3.1234918000
39.8575893000,3.1234828000
39.8575843000,3.1234725000
39.8576688800,3.1236059100
39.8575798000,3.1234636000
39.8575758000,3.1235136000
39.8575745000,3.1234525000
39.8576593600,3.1235904100
39.8575593000,3.1234505000
39.8575539000,3.1234436000
39.8575494000,3.1234367000
39.8576468200,3.1235765700
39.8575446000,3.1234288000
39.8575395000,3.1234209000
39.8575341000,3.1234121000
39.8576376800,3.1235573100
39.8575289000,3.1234030000
39.8575240000,3.1233936000
39.8576258100,3.1235150900
39.8575213000,3.1233878000
39.8575149000,3.1233750000
39.8575102000,3.1233656000
39.8576199900,3.1235052700
39.8575058000,3.1233560000
39.8575018000,3.1233465000
39.8575441000,3.1231943000
39.8574995000,3.1233365000
39.8575015000,3.1232946000
39.8576123500,3.1234992700
39.8575036000,3.1232916000
39.8575010000,3.1232840000
39.8575987400,3.1234860500
39.8574989000,3.1232787000
39.8574948000,3.1232683000
39.8574912000,3.1232592000
39.8575846300,3.1234674000
39.8574874000,3.1232503000
39.8574832000,3.1232412000
39.8574790000,3.1232322000
39.8575729800,3.1234458500
39.8574754000,3.1232239000
39.8574715000,3.1232151000
39.8575598300,3.1234224400
39.8574695000,3.1232106000
39.8574626000,3.1231996000
39.8575239000,3.1232402000
39.8574584000,3.1231996000
39.8574441000,3.1231771000
39.8575472800,3.1233962900
39.8574454000,3.1231814000
39.8574409000,3.1231757000
39.8575255700,3.1233455100
39.8574374000,3.1231720000
39.8574309000,3.1231645000
39.8574249000,3.1231569000
39.8574927800,3.1232887500
39.8574227000,3.1231543000
39.8574188000,3.1231501000
39.8574125000,3.1231425000
39.8574062000,3.1231348000
39.8574631100,3.1232338300
39.8573999000,3.1231276000
39.8573934000,3.1231211000
39.8574373300,3.1231894400
39.8573898000,3.1231184000
39.8573812000,3.1231102000
39.8562490000,3.1220052000
39.8573746000,3.1231058000
39.8573633000,3.1230931000
39.8574146800,3.1231519900
39.8573651000,3.1230917000
39.8573616000,3.1230862000
39.8573571000,3.1230802000
39.8573804300,3.1231102700
39.8573539000,3.1230731000
39.8573501000,3.1230650000
39.8573626300,3.1230631500
39.8573491000,3.1230566000
39.8573466000,3.1230414000
39.8573443000,3.1230295000
39.8573542500,3.1230226400
39.8573442000,3.1230159000
39.8573435000,3.1230036000
39.8573434000,3.1229925000
39.8573547000,3.1229846100
39.8573457000,3.1229773000
39.8573465000,3.1229645000
39.8573448000,3.1230506000
39.8573474000,3.1229512000
